,Unnamed: 0.1,Unnamed: 0,Time,Index,Battery,Mag_X[uT],Mag_Y[uT],Mag_Z[uT],Acc_X[G],Acc_Y[G],Acc_Z[G],UV INDEX,AmbientLight[Lx],Humidity[%RH],Temperature[degC],Pressure[hPa],timestamp,activity
1636,1702,1702,2023/06/19 16:22:32.040,231,2.98,-2.2,36.9,61.2,-0.198,-0.038,-1.023,0.4,212.2,65.18,23.77,991.94,1687159352,toileting
1637,1703,1703,2023/06/19 16:22:33.040,232,2.98,1.4,36.1,61.9,-0.198,-0.039,-1.023,0.3,208.4,65.19,23.77,991.94,1687159353,toileting
1638,1704,1704,2023/06/19 16:22:34.040,233,2.98,-0.4,35.4,63.5,-0.198,-0.038,-1.022,0.2,206.2,65.21,23.77,991.98,1687159354,other
1639,1705,1705,2023/06/19 16:22:35.040,234,2.98,2.6,35.4,60.9,-0.198,-0.038,-1.022,0.2,209.2,65.2,23.75,991.92,1687159355,other
1640,1706,1706,2023/06/19 16:22:36.040,235,2.98,0.3,36.5,61.2,-0.198,-0.038,-1.023,0.2,210.3,65.2,23.75,991.9,1687159356,other
1641,1707,1707,2023/06/19 16:22:37.040,236,2.98,-0.4,35.0,63.1,-0.199,-0.039,-1.023,0.6,212.3,65.26,23.77,991.92,1687159357,other
1642,1708,1708,2023/06/19 16:22:38.040,237,2.98,1.8,38.4,63.1,-0.199,-0.038,-1.024,0.1,211.2,65.23,23.74,991.94,1687159358,other
1643,1709,1709,2023/06/19 16:22:39.040,238,2.98,0.7,36.1,65.4,-0.198,-0.038,-1.023,0.2,209.3,65.26,23.74,991.98,1687159359,other
1644,1710,1710,2023/06/19 16:22:40.040,239,2.98,1.1,35.8,65.3,-0.198,-0.038,-1.023,0.5,210.2,65.23,23.74,991.98,1687159360,other
1645,1711,1711,2023/06/19 16:22:41.040,240,2.98,-0.4,36.1,60.4,-0.198,-0.038,-1.023,0.1,210.7,65.22,23.77,991.92,1687159361,other
1646,1712,1712,2023/06/19 16:22:42.040,241,2.98,0.7,35.8,62.4,-0.199,-0.038,-1.023,0.4,209.9,65.22,23.77,991.92,1687159362,other
1647,1713,1713,2023/06/19 16:22:43.040,242,2.98,0.0,36.1,61.9,-0.198,-0.039,-1.023,0.5,213.4,65.2,23.75,991.92,1687159363,other
1648,1714,1714,2023/06/19 16:22:44.040,243,2.98,0.7,36.5,62.3,-0.199,-0.038,-1.023,0.7,211.8,65.24,23.72,991.92,1687159364,other
1649,1715,1715,2023/06/19 16:22:45.040,244,2.98,-0.8,35.0,63.1,-0.199,-0.039,-1.022,0.2,209.0,65.17,23.75,991.94,1687159365,other
1650,1716,1716,2023/06/19 16:22:46.040,245,2.98,0.7,36.5,60.4,-0.198,-0.038,-1.023,0.0,211.5,65.14,23.75,991.92,1687159366,other
1651,1717,1717,2023/06/19 16:22:47.040,246,2.98,1.1,36.1,65.8,-0.198,-0.038,-1.022,0.1,210.3,65.21,23.72,991.98,1687159367,other
1652,1718,1718,2023/06/19 16:22:48.040,247,2.98,-0.8,36.1,63.1,-0.199,-0.039,-1.023,0.2,209.5,65.17,23.72,991.9,1687159368,other
1653,1719,1719,2023/06/19 16:22:49.040,248,2.98,1.8,37.2,63.1,-0.198,-0.038,-1.023,0.6,211.3,65.16,23.77,991.94,1687159369,other
1654,1720,1720,2023/06/19 16:22:50.040,249,2.98,0.7,35.0,60.1,-0.199,-0.038,-1.022,0.1,210.2,65.14,23.72,991.92,1687159370,other
1655,1721,1721,2023/06/19 16:22:51.040,250,2.98,0.7,37.2,63.4,-0.198,-0.038,-1.023,0.4,209.9,65.22,23.75,991.92,1687159371,other
1656,1722,1722,2023/06/19 16:22:52.040,251,2.98,0.7,37.2,64.2,-0.199,-0.038,-1.023,0.0,210.9,65.2,23.77,991.94,1687159372,other
1657,1723,1723,2023/06/19 16:22:53.030,252,2.98,1.4,36.9,62.7,-0.199,-0.038,-1.023,0.3,210.0,65.13,23.74,991.9,1687159373,sleeping
1658,1724,1724,2023/06/19 16:22:54.020,253,2.98,1.8,36.5,62.7,-0.198,-0.038,-1.023,0.4,210.7,65.17,23.75,991.86,1687159374,sleeping
1659,1725,1725,2023/06/19 16:22:55.010,254,2.98,-1.1,35.4,60.8,-0.199,-0.039,-1.024,0.1,211.4,65.11,23.74,991.94,1687159375,sleeping
1660,1726,1726,2023/06/19 16:22:56.000,255,2.98,-0.4,35.8,60.8,-0.199,-0.038,-1.023,0.2,209.2,65.1,23.79,991.92,1687159376,sleeping
1662,1728,1728,2023/06/19 16:22:57.980,1,2.98,0.7,35.8,61.2,-0.199,-0.038,-1.023,0.2,211.2,65.11,23.75,991.98,1687159377,sleeping
1663,1729,1729,2023/06/19 16:22:58.970,2,2.98,1.1,35.0,66.1,-0.199,-0.038,-1.024,0.2,209.6,65.07,23.75,991.9,1687159378,sleeping
1664,1730,1730,2023/06/19 16:22:59.960,3,2.98,0.3,37.2,61.9,-0.198,-0.038,-1.023,0.6,209.0,65.07,23.7,991.9,1687159379,sleeping
1665,1731,1731,2023/06/19 16:23:00.950,4,2.98,1.4,35.4,63.8,-0.199,-0.039,-1.022,0.2,209.2,65.05,23.75,992.0,1687159380,sleeping
1666,1732,1732,2023/06/19 16:23:01.940,5,2.98,2.2,35.0,66.1,-0.199,-0.039,-1.023,0.1,208.5,65.07,23.74,991.94,1687159381,sleeping
1667,1733,1733,2023/06/19 16:23:02.930,6,2.98,0.7,36.1,63.8,-0.198,-0.038,-1.024,0.1,208.8,65.03,23.7,991.83,1687159382,sleeping
1668,1734,1734,2023/06/19 16:23:03.920,7,2.98,-0.8,35.4,64.2,-0.199,-0.038,-1.023,0.0,210.8,65.07,23.72,991.98,1687159383,sleeping
1669,1735,1735,2023/06/19 16:23:04.910,8,2.98,0.0,35.4,60.4,-0.199,-0.038,-1.023,0.1,209.3,65.03,23.74,991.92,1687159384,sleeping
1670,1736,1736,2023/06/19 16:23:05.900,9,2.98,0.0,35.8,63.8,-0.2,-0.038,-1.023,0.1,210.7,65.02,23.74,991.92,1687159385,sleeping
1671,1737,1737,2023/06/19 16:23:06.890,10,2.98,1.4,37.2,64.6,-0.199,-0.038,-1.023,0.2,209.9,65.0,23.7,991.94,1687159386,sleeping
1672,1738,1738,2023/06/19 16:23:07.880,11,2.98,0.7,35.8,63.1,-0.199,-0.038,-1.023,0.2,210.7,64.96,23.7,991.9,1687159387,sleeping
1673,1739,1739,2023/06/19 16:23:08.870,12,2.98,1.8,35.8,62.7,-0.199,-0.038,-1.023,0.2,209.6,64.98,23.72,992.0,1687159388,sleeping
1674,1740,1740,2023/06/19 16:23:09.860,13,2.98,0.3,36.1,63.1,-0.198,-0.038,-1.023,0.1,209.6,64.99,23.72,991.86,1687159389,sleeping
1675,1741,1741,2023/06/19 16:23:10.850,14,2.98,0.7,35.0,64.6,-0.199,-0.038,-1.023,0.0,204.7,64.99,23.72,991.9,1687159390,sleeping
1676,1742,1742,2023/06/19 16:23:11.840,15,2.98,-0.4,36.1,64.6,-0.198,-0.038,-1.024,0.2,206.1,64.94,23.7,991.86,1687159391,sleeping
1677,1743,1743,2023/06/19 16:23:12.830,16,2.98,0.7,35.8,64.6,-0.198,-0.038,-1.024,0.2,212.0,64.95,23.7,991.92,1687159392,sleeping
1678,1744,1744,2023/06/19 16:23:13.820,17,2.98,0.7,36.9,63.8,-0.199,-0.037,-1.022,0.0,210.3,64.94,23.7,991.83,1687159393,sleeping
1679,1745,1745,2023/06/19 16:23:14.810,18,2.98,0.0,34.2,63.4,-0.199,-0.038,-1.022,0.4,210.4,64.94,23.7,991.9,1687159394,sleeping
1680,1746,1746,2023/06/19 16:23:15.800,19,2.98,1.1,36.9,61.2,-0.199,-0.039,-1.024,0.6,209.9,64.87,23.72,991.9,1687159395,sleeping
1681,1747,1747,2023/06/19 16:23:16.790,20,2.98,1.4,35.8,64.6,-0.199,-0.038,-1.023,0.0,210.7,64.93,23.68,991.9,1687159396,sleeping
1682,1748,1748,2023/06/19 16:23:17.780,21,2.98,0.7,35.8,60.8,-0.198,-0.038,-1.024,0.0,209.6,64.99,23.7,991.86,1687159397,sleeping
1683,1749,1749,2023/06/19 16:23:18.770,22,2.98,1.1,36.5,63.1,-0.199,-0.038,-1.023,0.1,211.7,64.95,23.7,991.86,1687159398,sleeping
1684,1750,1750,2023/06/19 16:23:19.760,23,2.98,0.3,35.4,60.4,-0.198,-0.037,-1.023,0.1,211.6,64.93,23.72,991.83,1687159399,sleeping
1685,1751,1751,2023/06/19 16:23:20.750,24,2.98,1.4,36.9,64.9,-0.199,-0.038,-1.023,0.1,210.7,64.97,23.74,991.83,1687159400,sleeping
1686,1752,1752,2023/06/19 16:23:21.740,25,2.98,0.0,35.8,63.1,-0.199,-0.038,-1.023,0.5,211.5,65.02,23.7,991.86,1687159401,sleeping
1687,1753,1753,2023/06/19 16:23:22.730,26,2.98,0.3,36.9,63.1,-0.199,-0.038,-1.022,0.1,210.3,64.99,23.72,991.83,1687159402,sleeping
1688,1754,1754,2023/06/19 16:23:23.720,27,2.98,0.0,36.5,61.9,-0.199,-0.038,-1.023,0.3,211.5,64.97,23.72,991.86,1687159403,sleeping
1689,1755,1755,2023/06/19 16:23:24.710,28,2.98,1.4,36.9,63.8,-0.198,-0.038,-1.022,0.8,212.0,65.0,23.68,991.83,1687159404,sleeping
1690,1756,1756,2023/06/19 16:23:25.700,29,2.98,-0.8,35.8,61.2,-0.2,-0.038,-1.023,0.1,213.4,64.99,23.7,991.98,1687159405,sleeping
1691,1757,1757,2023/06/19 16:23:26.690,30,2.98,1.1,35.4,61.2,-0.199,-0.038,-1.023,0.4,208.4,64.92,23.7,991.92,1687159406,sleeping
1692,1758,1758,2023/06/19 16:23:27.680,31,2.98,1.1,36.9,61.2,-0.199,-0.038,-1.022,0.0,210.7,65.02,23.72,991.86,1687159407,sleeping
1693,1759,1759,2023/06/19 16:23:28.670,32,2.98,0.3,36.9,64.9,-0.198,-0.038,-1.023,0.5,213.5,65.0,23.72,992.02,1687159408,sleeping
1694,1760,1760,2023/06/19 16:23:29.660,33,2.98,0.3,36.9,62.7,-0.199,-0.038,-1.023,0.2,208.4,64.9,23.68,991.92,1687159409,sleeping
1695,1761,1761,2023/06/19 16:23:30.650,34,2.98,0.3,37.2,61.9,-0.199,-0.038,-1.022,0.0,208.8,65.01,23.72,991.92,1687159410,sleeping
1696,1762,1762,2023/06/19 16:23:31.640,35,2.98,-0.4,36.5,63.8,-0.199,-0.038,-1.023,0.1,210.3,64.92,23.68,991.92,1687159411,sleeping
1697,1763,1763,2023/06/19 16:23:32.630,36,2.98,-0.4,35.8,63.8,-0.199,-0.038,-1.023,0.1,208.5,65.02,23.68,991.92,1687159412,sleeping
1698,1764,1764,2023/06/19 16:23:33.620,37,2.98,0.7,36.9,63.4,-0.199,-0.038,-1.023,0.1,209.6,65.0,23.68,991.86,1687159413,sleeping
1699,1765,1765,2023/06/19 16:23:34.610,38,2.98,1.8,37.2,63.8,-0.199,-0.038,-1.023,0.3,209.0,64.96,23.68,991.9,1687159414,sleeping
1700,1766,1766,2023/06/19 16:23:35.600,39,2.98,0.0,37.2,63.1,-0.199,-0.039,-1.023,0.1,209.4,65.03,23.66,991.9,1687159415,sleeping
1701,1767,1767,2023/06/19 16:23:36.590,40,2.98,1.1,35.8,64.6,-0.199,-0.038,-1.023,0.2,208.2,65.0,23.66,991.9,1687159416,sleeping
1702,1768,1768,2023/06/19 16:23:37.580,41,2.98,0.0,36.1,63.1,-0.199,-0.038,-1.023,0.6,210.5,65.02,23.65,991.86,1687159417,sleeping
1703,1769,1769,2023/06/19 16:23:38.570,42,2.98,0.0,35.4,62.3,-0.199,-0.037,-1.023,0.1,209.0,64.98,23.68,991.98,1687159418,sleeping
1704,1770,1770,2023/06/19 16:23:39.570,43,2.98,-1.5,37.2,62.7,-0.199,-0.039,-1.024,0.5,210.6,65.04,23.68,991.98,1687159419,sleeping
1705,1771,1771,2023/06/19 16:23:40.570,44,2.98,0.7,35.4,65.3,-0.199,-0.038,-1.023,0.1,212.2,64.96,23.7,991.98,1687159420,sleeping
1706,1772,1772,2023/06/19 16:23:41.570,45,2.98,0.0,39.1,60.8,-0.199,-0.038,-1.023,0.3,210.5,65.01,23.66,991.83,1687159421,sleeping
1707,1773,1773,2023/06/19 16:23:42.570,46,2.98,0.3,37.2,61.9,-0.199,-0.038,-1.022,0.4,209.6,64.98,23.66,991.9,1687159422,sleeping
1708,1774,1774,2023/06/19 16:23:43.570,47,2.98,1.4,35.8,62.3,-0.198,-0.038,-1.023,0.2,210.6,64.98,23.7,991.94,1687159423,sleeping
1709,1775,1775,2023/06/19 16:23:44.570,48,2.98,1.4,35.4,62.7,-0.199,-0.038,-1.023,0.1,209.8,64.96,23.66,992.0,1687159424,sleeping
1710,1776,1776,2023/06/19 16:23:45.570,49,2.98,1.4,38.0,63.4,-0.2,-0.038,-1.023,0.3,210.8,65.0,23.68,991.92,1687159425,sleeping
1711,1777,1777,2023/06/19 16:23:46.570,50,2.98,0.0,34.2,61.6,-0.199,-0.038,-1.022,0.3,211.0,64.99,23.66,991.9,1687159426,sleeping
1712,1778,1778,2023/06/19 16:23:47.570,51,2.98,1.4,36.9,64.2,-0.2,-0.038,-1.023,0.3,209.0,64.99,23.7,991.92,1687159427,sleeping
1713,1779,1779,2023/06/19 16:23:48.570,52,2.98,1.8,36.9,62.7,-0.199,-0.038,-1.022,0.1,210.2,64.96,23.66,991.81,1687159428,sleeping
1714,1780,1780,2023/06/19 16:23:49.570,53,2.98,1.8,36.1,61.2,-0.2,-0.038,-1.023,0.1,210.2,64.97,23.65,991.98,1687159429,sleeping
1715,1781,1781,2023/06/19 16:23:50.570,54,2.98,1.1,34.6,62.3,-0.199,-0.038,-1.023,0.1,209.8,64.98,23.65,991.92,1687159430,sleeping
1716,1782,1782,2023/06/19 16:23:51.570,55,2.98,0.3,35.8,65.3,-0.199,-0.038,-1.023,0.1,208.7,65.09,23.68,991.83,1687159431,sleeping
1717,1783,1783,2023/06/19 16:23:52.570,56,2.98,1.4,36.5,61.2,-0.199,-0.038,-1.022,0.2,207.1,65.01,23.63,991.92,1687159432,sleeping
1718,1784,1784,2023/06/19 16:23:53.570,57,2.98,0.0,35.0,61.6,-0.199,-0.038,-1.023,0.4,212.2,65.03,23.65,991.9,1687159433,sleeping
1719,1785,1785,2023/06/19 16:23:54.570,58,2.98,1.4,36.5,62.7,-0.199,-0.038,-1.023,0.2,207.9,65.06,23.65,991.83,1687159434,sleeping
1720,1786,1786,2023/06/19 16:23:55.570,59,2.98,0.0,36.1,63.4,-0.199,-0.039,-1.023,0.1,209.1,65.03,23.65,991.92,1687159435,sleeping
1721,1787,1787,2023/06/19 16:23:56.570,60,2.98,-0.4,35.8,66.1,-0.2,-0.038,-1.024,0.0,211.3,65.02,23.59,991.92,1687159436,sleeping
1722,1788,1788,2023/06/19 16:23:57.570,61,2.98,1.1,36.5,64.2,-0.199,-0.038,-1.022,0.8,211.5,65.01,23.65,991.94,1687159437,sleeping
1723,1789,1789,2023/06/19 16:23:58.570,62,2.98,-0.4,35.0,62.7,-0.2,-0.039,-1.023,0.6,209.1,65.04,23.66,991.94,1687159438,sleeping
1724,1790,1790,2023/06/19 16:23:59.570,63,2.98,0.0,35.8,61.6,-0.199,-0.038,-1.023,0.4,210.0,64.99,23.68,991.9,1687159439,sleeping
1725,1791,1791,2023/06/19 16:24:00.570,64,2.98,1.4,34.6,64.6,-0.2,-0.038,-1.023,0.1,210.1,65.0,23.65,991.92,1687159440,sleeping
1726,1792,1792,2023/06/19 16:24:01.570,65,2.98,1.1,36.5,61.9,-0.199,-0.038,-1.023,0.2,211.3,65.02,23.66,991.92,1687159441,sleeping
1727,1793,1793,2023/06/19 16:24:02.570,66,2.98,2.2,37.6,61.6,-0.199,-0.038,-1.023,0.1,206.7,65.01,23.65,991.94,1687159442,sleeping
1728,1794,1794,2023/06/19 16:24:03.570,67,2.98,0.7,35.0,64.9,-0.199,-0.038,-1.022,0.4,211.0,65.05,23.66,991.9,1687159443,sleeping
1729,1795,1795,2023/06/19 16:24:04.570,68,2.98,-0.4,35.4,62.7,-0.199,-0.038,-1.023,0.0,209.4,65.01,23.63,991.86,1687159444,sleeping
1730,1796,1796,2023/06/19 16:24:05.570,69,2.98,1.8,36.5,65.3,-0.2,-0.038,-1.023,0.4,209.0,65.02,23.61,991.9,1687159445,sleeping
1731,1797,1797,2023/06/19 16:24:06.570,70,2.98,1.4,36.1,64.6,-0.2,-0.039,-1.023,0.1,209.5,65.0,23.65,991.94,1687159446,sleeping
1732,1798,1798,2023/06/19 16:24:07.570,71,2.98,0.3,36.9,61.9,-0.199,-0.038,-1.022,0.1,209.5,65.01,23.63,991.94,1687159447,sleeping
1733,1799,1799,2023/06/19 16:24:08.570,72,2.98,2.6,34.6,66.1,-0.199,-0.038,-1.022,0.4,206.8,65.02,23.66,991.86,1687159448,sleeping
1734,1800,1800,2023/06/19 16:24:09.570,73,2.98,-0.8,35.4,62.7,-0.2,-0.038,-1.022,0.3,212.1,65.0,23.66,991.83,1687159449,sleeping
1735,1801,1801,2023/06/19 16:24:10.570,74,2.98,0.0,37.6,62.3,-0.2,-0.038,-1.023,0.2,208.4,65.02,23.63,991.83,1687159450,sleeping
1736,1802,1802,2023/06/19 16:24:11.570,75,2.98,2.2,35.4,62.7,-0.199,-0.038,-1.023,0.1,207.1,65.03,23.65,991.83,1687159451,sleeping
1737,1803,1803,2023/06/19 16:24:12.570,76,2.98,2.2,36.5,63.1,-0.199,-0.038,-1.024,0.1,207.0,65.04,23.66,991.94,1687159452,sleeping
1738,1804,1804,2023/06/19 16:24:13.570,77,2.98,-0.8,34.6,63.4,-0.199,-0.038,-1.023,0.1,209.3,65.04,23.65,991.94,1687159453,sleeping
1739,1805,1805,2023/06/19 16:24:14.570,78,2.98,2.6,38.0,62.3,-0.199,-0.038,-1.023,0.0,208.4,65.03,23.63,991.94,1687159454,sleeping
1740,1806,1806,2023/06/19 16:24:15.570,79,2.98,1.1,36.1,66.8,-0.2,-0.038,-1.023,0.1,208.4,65.07,23.61,991.98,1687159455,sleeping
1741,1807,1807,2023/06/19 16:24:16.570,80,2.98,0.3,35.4,64.9,-0.199,-0.038,-1.024,0.1,209.8,65.01,23.63,991.92,1687159456,sleeping
1742,1808,1808,2023/06/19 16:24:17.570,81,2.98,0.7,37.6,61.6,-0.199,-0.038,-1.023,0.3,208.6,65.05,23.61,991.98,1687159457,sleeping
1743,1809,1809,2023/06/19 16:24:18.570,82,2.98,0.3,37.2,64.2,-0.199,-0.038,-1.023,0.2,206.6,65.01,23.61,991.92,1687159458,sleeping
1744,1810,1810,2023/06/19 16:24:19.570,83,2.98,1.4,37.6,62.3,-0.2,-0.039,-1.023,0.5,209.3,65.04,23.61,991.86,1687159459,sleeping
1745,1811,1811,2023/06/19 16:24:20.570,84,2.98,0.0,36.1,62.3,-0.2,-0.039,-1.023,0.2,209.9,65.07,23.61,991.92,1687159460,sleeping
1746,1812,1812,2023/06/19 16:24:21.570,85,2.98,-0.4,35.8,65.3,-0.2,-0.038,-1.022,0.2,209.9,65.02,23.61,991.83,1687159461,sleeping
1747,1813,1813,2023/06/19 16:24:22.570,86,2.98,-0.4,36.5,64.6,-0.199,-0.038,-1.023,0.1,210.1,65.09,23.65,991.92,1687159462,sleeping
1748,1814,1814,2023/06/19 16:24:23.570,87,2.98,0.0,36.9,64.6,-0.2,-0.038,-1.022,0.0,211.7,65.04,23.61,991.94,1687159463,sleeping
1749,1815,1815,2023/06/19 16:24:24.570,88,2.98,-0.8,37.6,64.2,-0.199,-0.038,-1.022,0.2,210.4,65.05,23.65,991.9,1687159464,sleeping
1750,1816,1816,2023/06/19 16:24:25.570,89,2.98,0.3,36.5,65.7,-0.199,-0.039,-1.023,0.2,209.5,65.04,23.61,991.94,1687159465,sleeping
1751,1817,1817,2023/06/19 16:24:26.570,90,2.98,1.1,35.8,63.8,-0.199,-0.038,-1.023,0.1,211.4,65.03,23.63,991.92,1687159466,sleeping
1752,1818,1818,2023/06/19 16:24:27.570,91,2.98,1.1,37.2,65.3,-0.199,-0.037,-1.023,0.1,208.9,65.07,23.61,991.86,1687159467,sleeping
1753,1819,1819,2023/06/19 16:24:28.570,92,2.98,-0.4,38.8,62.2,-0.199,-0.038,-1.024,0.4,212.0,65.06,23.61,991.94,1687159468,sleeping
1754,1820,1820,2023/06/19 16:24:29.570,93,2.98,-0.8,36.5,61.2,-0.2,-0.037,-1.022,0.4,209.9,65.03,23.63,991.84,1687159469,sleeping
1755,1821,1821,2023/06/19 16:24:30.570,94,2.98,0.3,35.8,60.1,-0.199,-0.039,-1.022,0.1,212.2,65.05,23.59,991.94,1687159470,sleeping
1756,1822,1822,2023/06/19 16:24:31.570,95,2.98,1.8,37.2,60.4,-0.2,-0.038,-1.024,0.2,210.6,64.98,23.57,991.94,1687159471,sleeping
1757,1823,1823,2023/06/19 16:24:32.570,96,2.98,1.1,36.5,63.1,-0.2,-0.038,-1.022,0.0,208.0,65.03,23.56,991.98,1687159472,sleeping
1758,1824,1824,2023/06/19 16:24:33.570,97,2.98,0.0,36.1,63.8,-0.2,-0.038,-1.022,0.3,207.5,64.99,23.59,991.92,1687159473,sleeping
1759,1825,1825,2023/06/19 16:24:34.570,98,2.98,1.4,36.1,63.1,-0.2,-0.038,-1.023,0.1,207.9,65.01,23.56,991.94,1687159474,sleeping
1760,1826,1826,2023/06/19 16:24:35.570,99,2.98,0.7,33.9,65.3,-0.2,-0.038,-1.023,0.3,208.7,65.03,23.59,991.9,1687159475,sleeping
1761,1827,1827,2023/06/19 16:24:36.570,100,2.98,-0.8,36.1,61.2,-0.2,-0.038,-1.023,0.0,206.5,64.97,23.61,991.94,1687159476,sleeping
1762,1828,1828,2023/06/19 16:24:37.570,101,2.98,1.4,36.5,64.2,-0.199,-0.038,-1.023,0.0,211.0,65.05,23.59,991.98,1687159477,sleeping
1763,1829,1829,2023/06/19 16:24:38.570,102,2.98,1.1,37.2,60.8,-0.2,-0.038,-1.023,0.1,209.5,65.02,23.59,991.92,1687159478,sleeping
1764,1830,1830,2023/06/19 16:24:39.570,103,2.98,0.7,36.5,62.3,-0.2,-0.038,-1.023,0.1,206.4,64.96,23.63,991.92,1687159479,sleeping
1765,1831,1831,2023/06/19 16:24:40.570,104,2.98,-0.4,38.0,64.5,-0.2,-0.039,-1.022,0.1,208.6,65.0,23.65,991.9,1687159480,sleeping
1766,1832,1832,2023/06/19 16:24:41.570,105,2.98,1.1,35.0,64.2,-0.2,-0.038,-1.022,0.0,209.0,64.92,23.54,991.9,1687159481,sleeping
1767,1833,1833,2023/06/19 16:24:42.570,106,2.98,0.7,33.5,61.9,-0.199,-0.038,-1.023,0.1,206.6,64.95,23.56,991.9,1687159482,sleeping
1768,1834,1834,2023/06/19 16:24:43.570,107,2.98,0.3,36.9,63.8,-0.2,-0.038,-1.022,0.6,209.8,64.98,23.54,991.92,1687159483,sleeping
1769,1835,1835,2023/06/19 16:24:44.570,108,2.98,1.1,35.4,62.6,-0.2,-0.038,-1.021,0.0,209.9,64.99,23.54,991.95,1687159484,sleeping
1770,1836,1836,2023/06/19 16:24:45.570,109,2.98,1.4,37.2,60.1,-0.199,-0.038,-1.022,0.9,208.7,64.96,23.57,991.86,1687159485,sleeping
1771,1837,1837,2023/06/19 16:24:46.570,110,2.98,1.1,36.1,61.1,-0.2,-0.039,-1.022,0.1,208.8,64.97,23.56,991.95,1687159486,sleeping
1772,1838,1838,2023/06/19 16:24:47.570,111,2.98,0.3,35.0,61.1,-0.2,-0.038,-1.023,0.1,210.0,65.0,23.59,991.95,1687159487,sleeping
1773,1839,1839,2023/06/19 16:24:48.570,112,2.98,0.7,36.5,63.8,-0.2,-0.038,-1.022,0.1,209.5,64.99,23.59,991.92,1687159488,sleeping
1774,1840,1840,2023/06/19 16:24:49.570,113,2.98,0.7,36.5,64.6,-0.2,-0.039,-1.023,0.2,210.5,64.94,23.52,992.03,1687159489,sleeping
1775,1841,1841,2023/06/19 16:24:50.570,114,2.98,1.4,36.1,64.1,-0.199,-0.038,-1.023,0.2,211.2,64.95,23.57,991.86,1687159490,sleeping
1776,1842,1842,2023/06/19 16:24:51.570,115,2.98,0.0,36.5,63.8,-0.199,-0.039,-1.023,0.3,210.6,65.0,23.54,991.94,1687159491,sleeping
1777,1843,1843,2023/06/19 16:24:52.570,116,2.98,-1.9,35.8,63.0,-0.2,-0.038,-1.023,0.1,208.4,65.0,23.57,991.9,1687159492,sleeping
1778,1844,1844,2023/06/19 16:24:53.570,117,2.98,2.9,36.1,62.6,-0.2,-0.037,-1.024,0.0,207.8,65.06,23.59,991.9,1687159493,sleeping
1779,1845,1845,2023/06/19 16:24:54.570,118,2.98,1.4,36.1,61.9,-0.2,-0.038,-1.023,0.0,208.7,65.05,23.54,991.86,1687159494,sleeping
1780,1846,1846,2023/06/19 16:24:55.570,119,2.98,-0.8,36.1,61.9,-0.2,-0.039,-1.022,0.1,208.4,65.02,23.59,991.86,1687159495,sleeping
1781,1847,1847,2023/06/19 16:24:56.570,120,2.98,-0.4,34.2,64.9,-0.2,-0.038,-1.023,0.6,210.7,65.01,23.57,991.98,1687159496,sleeping
1782,1848,1848,2023/06/19 16:24:57.570,121,2.98,1.8,37.6,65.3,-0.2,-0.039,-1.024,0.2,212.0,65.02,23.56,991.92,1687159497,sleeping
1783,1849,1849,2023/06/19 16:24:58.570,122,2.98,0.3,36.5,60.4,-0.2,-0.038,-1.022,0.4,211.2,64.99,23.56,991.98,1687159498,sleeping
1784,1850,1850,2023/06/19 16:24:59.570,123,2.98,1.4,36.9,63.0,-0.199,-0.038,-1.023,0.1,209.8,64.96,23.57,991.9,1687159499,sleeping
1785,1851,1851,2023/06/19 16:25:00.570,124,2.98,-0.4,35.8,63.0,-0.2,-0.038,-1.023,0.1,210.2,64.98,23.54,991.9,1687159500,sleeping
1786,1852,1852,2023/06/19 16:25:01.570,125,2.98,0.7,35.8,63.4,-0.2,-0.037,-1.022,0.5,210.5,65.04,23.57,991.86,1687159501,sleeping
1787,1853,1853,2023/06/19 16:25:02.570,126,2.98,1.1,36.1,60.8,-0.199,-0.039,-1.023,0.1,207.8,65.0,23.5,991.86,1687159502,sleeping
1788,1854,1854,2023/06/19 16:25:03.570,127,2.98,0.7,37.2,62.2,-0.199,-0.039,-1.022,0.4,209.9,64.99,23.54,991.95,1687159503,sleeping
1789,1855,1855,2023/06/19 16:25:04.570,128,2.98,0.0,36.5,63.4,-0.2,-0.038,-1.022,0.3,208.3,64.97,23.56,991.95,1687159504,sleeping
1790,1856,1856,2023/06/19 16:25:05.570,129,2.98,1.1,36.9,64.2,-0.2,-0.039,-1.024,0.2,208.2,64.94,23.57,991.95,1687159505,sleeping
1791,1857,1857,2023/06/19 16:25:06.570,130,2.98,0.7,36.5,62.6,-0.2,-0.038,-1.023,0.2,210.5,65.0,23.56,991.98,1687159506,sleeping
1792,1858,1858,2023/06/19 16:25:07.570,131,2.98,-0.8,35.8,65.2,-0.2,-0.038,-1.023,0.1,209.6,65.01,23.54,991.92,1687159507,sleeping
1793,1859,1859,2023/06/19 16:25:08.570,132,2.98,0.0,36.9,63.4,-0.199,-0.038,-1.024,0.1,211.1,64.99,23.52,991.9,1687159508,sleeping
1794,1860,1860,2023/06/19 16:25:09.570,133,2.98,0.7,37.2,63.1,-0.199,-0.039,-1.023,0.1,208.8,64.99,23.52,991.95,1687159509,sleeping
1795,1861,1861,2023/06/19 16:25:10.570,134,2.98,0.0,35.8,63.0,-0.2,-0.038,-1.023,0.6,208.8,65.06,23.52,991.95,1687159510,sleeping
