Time,Index,Battery,Mag_X[uT],Mag_Y[uT],Mag_Z[uT],Acc_X[G],Acc_Y[G],Acc_Z[G],UV INDEX,AmbientLight[Lx],Humidity[%RH],Temperature[degC],Pressure[hPa]
2023/06/19 18:30:00.827,240,2.94,-19.4,38.3,-12.4,0.076,0.972,-0.029,0.0,19.5,68.38,24.60,992.94
2023/06/19 18:30:01.827,241,2.94,-17.9,39.0,-10.2,0.076,0.973,-0.029,0.2,17.4,68.30,24.56,992.99
2023/06/19 18:30:02.827,242,2.94,-17.6,39.8,-13.2,0.075,0.973,-0.029,1.0,19.4,68.29,24.56,992.94
2023/06/19 18:30:03.827,243,2.94,-19.4,38.7,-10.2,0.076,0.973,-0.029,0.1,20.7,68.35,24.56,992.89
2023/06/19 18:30:04.827,244,2.94,-17.2,39.1,-15.4,0.076,0.972,-0.029,0.4,21.3,68.32,24.58,992.94
2023/06/19 18:30:05.827,245,2.94,-18.3,37.2,-10.9,0.074,0.972,-0.029,0.1,20.0,68.26,24.58,992.94
2023/06/19 18:30:06.827,246,2.94,-19.0,37.9,-12.1,0.075,0.973,-0.029,0.1,19.1,68.30,24.54,992.91
2023/06/19 18:30:07.827,247,2.94,-19.4,37.6,-13.2,0.076,0.972,-0.029,0.3,17.9,68.33,24.56,992.94
2023/06/19 18:30:08.827,248,2.94,-18.6,37.2,-12.8,0.076,0.973,-0.030,0.1,17.4,68.29,24.58,992.94
2023/06/19 18:30:09.827,249,2.94,-19.0,38.3,-13.9,0.076,0.973,-0.029,0.6,21.0,68.36,24.58,992.97
2023/06/19 18:30:10.827,250,2.94,-18.3,37.2,-13.9,0.075,0.972,-0.029,0.5,19.4,68.37,24.60,992.99
2023/06/19 18:30:11.827,251,2.94,-17.9,37.6,-13.9,0.076,0.972,-0.030,0.5,18.8,68.33,24.56,992.97
2023/06/19 18:30:12.827,252,2.94,-17.6,37.6,-12.8,0.075,0.972,-0.029,0.1,20.2,68.26,24.52,992.91
2023/06/19 18:30:13.827,253,2.94,-17.6,39.8,-10.9,0.075,0.972,-0.029,0.4,20.9,68.31,24.56,992.99
2023/06/19 18:30:14.827,254,2.94,-20.5,38.3,-11.7,0.076,0.973,-0.029,0.4,20.2,68.34,24.56,992.97
2023/06/19 18:30:15.827,255,2.94,-19.4,36.8,-10.9,0.075,0.972,-0.029,0.3,19.9,68.34,24.58,992.91
2023/06/19 18:30:16.827,0,2.94,-18.3,36.5,-11.7,0.076,0.972,-0.030,0.2,19.0,68.30,24.52,992.94
2023/06/19 18:30:17.827,1,2.94,-18.6,37.9,-13.6,0.076,0.973,-0.027,0.9,21.1,68.33,24.58,992.89
2023/06/19 18:30:18.827,2,2.94,-16.8,37.9,-15.1,0.076,0.973,-0.029,0.3,19.9,68.34,24.56,992.94
2023/06/19 18:30:19.827,3,2.94,-18.3,38.7,-9.4,0.075,0.973,-0.029,0.1,17.4,68.31,24.60,992.94
2023/06/19 18:30:20.827,4,2.94,-17.6,37.6,-13.2,0.076,0.973,-0.029,0.3,22.6,68.35,24.58,992.99
2023/06/19 18:30:21.827,5,2.94,-17.6,39.4,-13.2,0.075,0.972,-0.030,0.2,18.2,68.32,24.58,992.99
2023/06/19 18:30:22.827,6,2.94,-17.2,36.5,-12.4,0.076,0.974,-0.029,0.2,19.0,68.36,24.56,992.94
2023/06/19 18:30:23.827,7,2.94,-18.6,38.7,-11.3,0.075,0.973,-0.029,0.1,18.4,68.32,24.58,992.97
2023/06/19 18:30:24.827,8,2.94,-18.3,37.9,-9.0,0.075,0.972,-0.029,0.4,18.4,68.32,24.54,992.91
2023/06/19 18:30:25.827,9,2.94,-17.9,37.6,-12.8,0.076,0.973,-0.029,0.1,17.4,68.30,24.56,992.94
2023/06/19 18:30:26.827,10,2.94,-18.6,38.3,-11.3,0.076,0.973,-0.028,0.3,18.1,68.34,24.56,992.97
2023/06/19 18:30:27.827,11,2.94,-17.9,37.9,-12.8,0.075,0.972,-0.030,0.1,22.2,68.33,24.58,992.91
2023/06/19 18:30:28.827,12,2.94,-16.8,37.6,-12.1,0.076,0.973,-0.029,0.5,16.7,68.33,24.56,992.94
2023/06/19 18:30:29.827,13,2.94,-18.6,39.0,-12.4,0.075,0.972,-0.030,0.3,18.2,68.34,24.56,992.97
2023/06/19 18:30:30.827,14,2.94,-19.4,39.0,-12.8,0.075,0.972,-0.028,0.0,18.4,68.30,24.56,992.94
2023/06/19 18:30:31.827,15,2.94,-17.6,37.6,-9.8,0.075,0.973,-0.029,0.5,18.8,68.33,24.54,992.94
2023/06/19 18:30:32.827,16,2.94,-19.0,38.3,-13.6,0.076,0.973,-0.029,0.4,20.6,68.37,24.56,992.94
2023/06/19 18:30:33.827,17,2.94,-18.3,36.8,-12.4,0.076,0.972,-0.029,0.1,20.0,68.33,24.58,992.91
2023/06/19 18:30:34.827,18,2.94,-16.4,37.6,-14.3,0.076,0.972,-0.030,0.0,20.6,68.33,24.58,992.94
2023/06/19 18:30:35.827,19,2.94,-19.0,38.7,-15.1,0.076,0.972,-0.029,0.0,18.0,68.36,24.56,992.89
2023/06/19 18:30:36.827,20,2.94,-20.5,38.3,-12.1,0.075,0.972,-0.029,0.3,18.3,68.34,24.56,992.86
2023/06/19 18:30:37.827,21,2.94,-17.6,38.3,-12.1,0.075,0.973,-0.029,0.1,20.3,68.36,24.54,992.94
2023/06/19 18:30:38.827,22,2.94,-18.6,38.3,-14.7,0.076,0.973,-0.029,0.1,20.2,68.28,24.58,992.99
2023/06/19 18:30:39.827,23,2.94,-19.4,38.3,-13.2,0.075,0.973,-0.029,0.3,19.7,68.43,24.56,992.99
2023/06/19 18:30:40.827,24,2.94,-16.8,39.8,-15.4,0.075,0.972,-0.029,0.0,17.4,68.34,24.56,992.99
2023/06/19 18:30:41.827,25,2.94,-16.4,38.3,-11.7,0.075,0.972,-0.030,0.0,17.1,68.36,24.54,992.94
2023/06/19 18:30:42.827,26,2.94,-19.8,39.0,-17.3,0.075,0.973,-0.030,0.1,20.6,68.30,24.56,992.99
2023/06/19 18:30:43.827,27,2.94,-18.6,38.3,-12.8,0.075,0.974,-0.029,0.0,19.8,68.36,24.56,992.99
2023/06/19 18:30:44.827,28,2.94,-17.9,39.1,-9.4,0.075,0.973,-0.030,0.1,17.1,68.29,24.54,992.94
2023/06/19 18:30:45.827,29,2.94,-18.6,37.9,-12.1,0.075,0.972,-0.029,0.2,18.1,68.40,24.56,992.94
2023/06/19 18:30:46.827,30,2.94,-17.9,39.8,-9.0,0.075,0.973,-0.030,0.0,21.4,68.35,24.54,992.91
2023/06/19 18:30:47.827,31,2.94,-17.9,38.7,-12.4,0.075,0.973,-0.028,0.0,16.5,68.40,24.54,992.99
2023/06/19 18:30:48.827,32,2.94,-19.8,38.3,-16.2,0.075,0.973,-0.029,0.1,20.0,68.37,24.58,992.94
2023/06/19 18:30:49.827,33,2.94,-17.9,36.1,-10.6,0.076,0.973,-0.028,0.1,17.1,68.44,24.60,992.94
2023/06/19 18:30:50.827,34,2.94,-18.3,36.8,-12.4,0.075,0.973,-0.029,0.4,19.5,68.44,24.58,992.94
2023/06/19 18:30:51.827,35,2.94,-19.4,35.8,-10.2,0.075,0.973,-0.030,0.4,19.3,68.35,24.56,992.91
2023/06/19 18:30:52.827,36,2.94,-19.8,38.7,-11.7,0.076,0.972,-0.029,0.8,19.8,68.41,24.56,992.99
2023/06/19 18:30:53.827,37,2.94,-17.6,38.3,-12.4,0.075,0.973,-0.028,0.0,19.1,68.35,24.56,992.97
2023/06/19 18:30:54.827,38,2.94,-18.3,39.1,-15.1,0.075,0.973,-0.028,0.0,18.6,68.34,24.58,992.97
2023/06/19 18:30:55.827,39,2.94,-18.3,36.8,-13.2,0.076,0.973,-0.028,0.1,17.4,68.35,24.56,993.05
2023/06/19 18:30:56.827,40,2.94,-19.0,39.0,-13.2,0.076,0.973,-0.029,0.1,22.0,68.34,24.58,992.97
2023/06/19 18:30:57.827,41,2.94,-17.2,36.5,-13.9,0.076,0.973,-0.029,0.1,20.3,68.34,24.58,992.99
2023/06/19 18:30:58.827,42,2.94,-18.6,37.9,-12.4,0.075,0.973,-0.029,0.1,21.3,68.36,24.56,992.97
2023/06/19 18:30:59.827,43,2.94,-18.6,39.0,-10.9,0.075,0.973,-0.029,0.2,12.8,68.38,24.60,992.99
2023/06/19 18:31:00.827,44,2.94,-18.6,36.5,-12.4,0.075,0.973,-0.030,0.8,14.3,68.37,24.58,992.97
2023/06/19 18:31:01.827,45,2.94,-18.6,38.7,-9.8,0.068,0.974,0.037,0.1,14.4,68.37,24.56,992.94
2023/06/19 18:31:02.827,46,2.94,29.6,46.3,-4.5,0.208,0.963,-0.116,0.2,46.7,68.35,24.56,992.99
2023/06/19 18:31:03.827,47,2.94,35.4,44.9,2.6,0.072,0.974,-0.001,0.5,14.4,68.37,24.56,992.91
2023/06/19 18:31:04.827,48,2.94,21.1,47.4,-7.9,0.185,0.968,-0.007,0.6,45.2,68.42,24.60,993.04
2023/06/19 18:31:05.827,49,2.94,-18.3,39.0,-13.2,0.085,0.971,-0.038,0.2,19.7,68.34,24.60,992.97
2023/06/19 18:31:06.827,50,2.94,-18.3,37.6,-13.9,0.075,0.973,-0.029,0.2,21.4,68.39,24.58,992.99
2023/06/19 18:31:07.827,51,2.94,-17.9,39.0,-10.9,0.075,0.973,-0.029,0.3,18.2,68.35,24.54,992.97
2023/06/19 18:31:08.827,52,2.94,-19.8,37.6,-12.8,0.075,0.973,-0.029,0.1,17.8,68.41,24.60,992.97
2023/06/19 18:31:09.827,53,2.94,-19.0,37.6,-11.3,0.076,0.973,-0.030,0.3,19.1,68.44,24.62,993.02
2023/06/19 18:31:10.827,54,2.94,-19.0,37.9,-16.2,0.075,0.972,-0.029,0.1,20.1,68.46,24.64,992.99
2023/06/19 18:31:11.827,55,2.94,-16.4,36.8,-10.2,0.076,0.973,-0.029,0.3,20.2,68.45,24.58,992.97
2023/06/19 18:31:12.827,56,2.94,-17.6,38.7,-12.4,0.074,0.973,-0.028,0.2,22.4,68.44,24.60,992.97
2023/06/19 18:31:13.827,57,2.94,-18.3,39.0,-9.0,0.075,0.973,-0.029,0.2,19.7,68.37,24.58,992.94
2023/06/19 18:31:14.827,58,2.94,-18.3,38.3,-13.9,0.075,0.974,-0.029,0.2,18.2,68.47,24.56,992.94
2023/06/19 18:31:15.827,59,2.94,-17.9,38.7,-9.4,0.075,0.973,-0.029,0.2,21.4,68.36,24.58,992.97
2023/06/19 18:31:16.827,60,2.94,-17.9,37.9,-14.3,0.075,0.973,-0.030,0.3,19.7,68.41,24.60,992.99
2023/06/19 18:31:17.827,61,2.94,-20.5,38.7,-11.7,0.075,0.972,-0.029,0.2,19.7,68.37,24.56,992.94
2023/06/19 18:31:18.827,62,2.94,-18.3,37.6,-13.9,0.075,0.973,-0.028,0.4,19.7,68.43,24.62,992.94
2023/06/19 18:31:19.827,63,2.94,-17.6,40.1,-13.2,0.075,0.973,-0.029,0.0,18.6,68.42,24.62,992.94
2023/06/19 18:31:20.827,64,2.94,-18.3,38.7,-10.2,0.076,0.972,-0.029,0.1,21.6,68.39,24.62,993.07
2023/06/19 18:31:21.827,65,2.94,-18.6,37.6,-13.9,0.075,0.973,-0.029,0.0,19.4,68.38,24.56,992.94
2023/06/19 18:31:22.827,66,2.94,-17.2,39.8,-12.4,0.075,0.972,-0.029,0.4,20.9,68.44,24.58,992.94
2023/06/19 18:31:23.827,67,2.94,-17.6,36.5,-12.8,0.075,0.973,-0.029,0.1,17.3,68.39,24.56,992.99
2023/06/19 18:31:24.827,68,2.94,-17.6,38.3,-13.2,0.076,0.973,-0.028,0.2,21.1,68.47,24.54,992.94
2023/06/19 18:31:25.827,69,2.94,-17.6,39.4,-10.9,0.076,0.973,-0.028,0.2,19.6,68.46,24.58,992.94
2023/06/19 18:31:26.827,70,2.94,-18.3,41.2,-13.6,0.075,0.973,-0.029,0.4,19.8,68.45,24.58,992.89
2023/06/19 18:31:27.827,71,2.94,-17.2,38.3,-12.8,0.076,0.973,-0.029,0.2,17.4,68.43,24.58,992.91
2023/06/19 18:31:28.827,72,2.94,-18.6,37.9,-9.8,0.075,0.973,-0.030,0.1,18.4,68.44,24.58,992.91
2023/06/19 18:31:29.827,73,2.94,-18.6,37.2,-11.3,0.075,0.973,-0.028,0.3,18.3,68.46,24.58,992.97
2023/06/19 18:31:30.827,74,2.94,-17.2,37.6,-11.7,0.075,0.973,-0.029,0.4,21.1,68.43,24.56,992.97
2023/06/19 18:31:31.827,75,2.94,-17.6,38.3,-13.2,0.075,0.973,-0.028,0.4,17.2,68.43,24.54,992.94
2023/06/19 18:31:32.827,76,2.94,-17.6,38.7,-9.4,0.075,0.972,-0.030,0.0,21.6,68.43,24.56,992.94
2023/06/19 18:31:33.827,77,2.94,-17.9,38.7,-11.7,0.075,0.973,-0.029,0.6,20.1,68.44,24.54,992.94
2023/06/19 18:31:34.827,78,2.94,-18.3,37.6,-12.1,0.075,0.973,-0.029,0.1,18.2,68.42,24.58,992.97
2023/06/19 18:31:35.827,79,2.94,-20.1,37.2,-11.3,0.075,0.974,-0.029,0.1,20.2,68.43,24.58,992.97
2023/06/19 18:31:36.827,80,2.94,-19.0,36.8,-13.2,0.075,0.972,-0.028,0.2,21.4,68.43,24.54,993.02
2023/06/19 18:31:37.827,81,2.94,-17.9,36.5,-12.8,0.075,0.973,-0.029,0.1,20.5,68.43,24.58,993.02
2023/06/19 18:31:38.827,82,2.94,-17.2,38.3,-12.4,0.075,0.972,-0.029,0.2,18.8,68.43,24.62,992.94
2023/06/19 18:31:39.827,83,2.94,-17.2,38.3,-14.3,0.075,0.973,-0.029,0.4,19.3,68.43,24.56,992.91
2023/06/19 18:31:40.827,84,2.94,-17.6,37.9,-14.7,0.076,0.973,-0.029,0.1,18.2,68.44,24.60,992.94
2023/06/19 18:31:41.827,85,2.94,-20.1,36.5,-12.8,0.075,0.972,-0.028,0.3,20.2,68.42,24.62,992.83
2023/06/19 18:31:42.827,86,2.94,-19.8,36.5,-15.8,0.075,0.973,-0.029,0.5,16.3,68.44,24.54,992.97
2023/06/19 18:31:43.827,87,2.94,-18.6,38.3,-16.9,0.075,0.972,-0.030,0.1,18.6,68.45,24.60,993.02
2023/06/19 18:31:44.827,88,2.94,-17.9,37.9,-14.3,0.075,0.973,-0.029,0.0,20.6,68.43,24.58,992.94
2023/06/19 18:31:45.827,89,2.94,-17.9,39.0,-15.1,0.075,0.972,-0.029,0.2,18.9,68.43,24.56,992.97
2023/06/19 18:31:46.827,90,2.94,-18.3,37.2,-13.6,0.075,0.973,-0.029,0.4,21.4,68.41,24.56,992.99
2023/06/19 18:31:47.827,91,2.94,-16.8,38.3,-13.2,0.076,0.973,-0.029,0.0,20.6,68.47,24.52,992.99
2023/06/19 18:31:48.827,92,2.94,-18.6,38.3,-12.8,0.075,0.972,-0.029,0.2,18.0,68.44,24.52,992.94
2023/06/19 18:31:49.827,93,2.94,-17.2,37.9,-11.7,0.076,0.973,-0.028,0.1,18.7,68.44,24.54,992.94
2023/06/19 18:31:50.827,94,2.94,-18.3,38.3,-12.8,0.076,0.973,-0.029,0.0,21.4,68.47,24.58,993.02
2023/06/19 18:31:51.827,95,2.94,-17.6,37.2,-10.9,0.075,0.973,-0.029,0.3,21.7,68.42,24.56,992.99
2023/06/19 18:31:52.827,96,2.94,-17.9,39.0,-13.6,0.074,0.973,-0.031,0.1,19.8,68.41,24.60,992.94
2023/06/19 18:31:53.827,97,2.94,-17.6,38.7,-10.9,0.075,0.973,-0.029,0.0,22.6,68.42,24.60,992.97
2023/06/19 18:31:54.827,98,2.94,-17.2,38.3,-13.9,0.075,0.973,-0.029,0.1,20.3,68.49,24.58,992.97
2023/06/19 18:31:55.827,99,2.94,-17.9,37.9,-12.8,0.075,0.973,-0.029,0.0,19.2,68.47,24.58,992.99
2023/06/19 18:31:56.827,100,2.94,-17.6,37.6,-11.3,0.075,0.973,-0.028,0.1,21.0,68.44,24.64,993.02
2023/06/19 18:31:57.827,101,2.94,-17.6,39.4,-12.1,0.075,0.972,-0.030,0.1,18.7,68.44,24.56,993.07
2023/06/19 18:31:58.827,102,2.94,-18.6,39.4,-13.9,0.076,0.973,-0.028,0.0,17.9,68.42,24.62,992.99
2023/06/19 18:31:59.827,103,2.94,-17.6,37.6,-10.6,0.076,0.973,-0.029,0.0,19.4,68.50,24.62,992.94
2023/06/19 18:32:00.827,104,2.94,-17.2,37.2,-12.1,0.075,0.973,-0.029,0.4,19.6,68.48,24.56,992.99
2023/06/19 18:32:01.827,105,2.94,-17.9,35.8,-14.3,0.075,0.973,-0.030,0.2,18.3,68.45,24.58,993.02
2023/06/19 18:32:02.827,106,2.94,-17.9,36.8,-10.6,0.075,0.973,-0.028,0.1,19.4,68.46,24.56,992.97
2023/06/19 18:32:03.827,107,2.94,-17.6,37.9,-13.9,0.075,0.972,-0.029,0.5,17.9,68.50,24.62,992.99
2023/06/19 18:32:04.827,108,2.94,-17.2,39.0,-11.3,0.076,0.972,-0.029,0.1,17.4,68.49,24.56,992.91
2023/06/19 18:32:05.827,109,2.94,-19.0,37.6,-9.8,0.075,0.972,-0.030,0.4,20.6,68.48,24.60,992.94
2023/06/19 18:32:06.827,110,2.94,-19.0,37.9,-9.4,0.075,0.972,-0.029,0.5,20.6,68.52,24.58,992.99
2023/06/19 18:32:07.827,111,2.94,-18.3,38.3,-12.1,0.075,0.973,-0.029,0.0,20.2,68.43,24.60,992.94
2023/06/19 18:32:08.827,112,2.94,-18.3,39.0,-12.1,0.075,0.972,-0.029,0.3,20.7,68.46,24.58,992.94
2023/06/19 18:32:09.827,113,2.94,-19.0,37.6,-12.1,0.076,0.973,-0.028,0.2,18.4,68.47,24.60,992.97
2023/06/19 18:32:10.827,114,2.94,-19.4,38.3,-12.8,0.075,0.973,-0.028,0.1,19.1,68.46,24.60,992.97
2023/06/19 18:32:11.827,115,2.94,-19.4,39.4,-13.9,0.075,0.973,-0.028,0.2,21.8,68.53,24.58,992.94
2023/06/19 18:32:12.827,116,2.94,-17.9,36.5,-12.1,0.076,0.972,-0.029,0.1,21.3,68.45,24.58,992.97
2023/06/19 18:32:13.827,117,2.94,-19.8,37.9,-13.6,0.075,0.973,-0.029,0.6,20.9,68.45,24.56,993.02
2023/06/19 18:32:14.827,118,2.94,-19.8,37.9,-12.1,0.075,0.973,-0.028,0.0,21.4,68.49,24.56,992.94
2023/06/19 18:32:15.827,119,2.94,-18.3,39.4,-12.8,0.075,0.973,-0.029,0.2,21.2,68.47,24.56,992.97
2023/06/19 18:32:16.827,120,2.94,-17.9,38.3,-14.7,0.075,0.972,-0.029,0.1,20.6,68.55,24.56,992.99
2023/06/19 18:32:17.827,121,2.94,-16.8,39.4,-13.6,0.075,0.972,-0.029,0.0,19.3,68.52,24.54,992.94
2023/06/19 18:32:18.827,122,2.94,-18.3,37.2,-11.7,0.075,0.973,-0.028,0.0,20.9,68.50,24.56,992.94
2023/06/19 18:32:19.827,123,2.94,-17.9,37.2,-11.7,0.075,0.972,-0.029,0.6,17.3,68.46,24.56,992.97
2023/06/19 18:32:20.827,124,2.94,-18.6,40.1,-13.9,0.075,0.972,-0.029,0.1,19.4,68.47,24.56,992.94
2023/06/19 18:32:21.827,125,2.94,-17.9,37.6,-13.9,0.075,0.972,-0.029,0.4,17.9,68.53,24.60,992.91
2023/06/19 18:32:22.827,126,2.94,-19.0,38.3,-13.9,0.075,0.972,-0.029,0.6,16.0,68.49,24.60,992.94
2023/06/19 18:32:23.827,127,2.94,-17.2,38.7,-13.6,0.075,0.972,-0.029,0.3,22.2,68.51,24.60,992.99
2023/06/19 18:32:24.827,128,2.94,-16.8,37.6,-15.8,0.075,0.973,-0.030,0.4,20.7,68.53,24.58,992.99
2023/06/19 18:32:25.827,129,2.94,-18.6,38.3,-15.1,0.075,0.973,-0.029,0.1,19.7,68.53,24.60,992.99
2023/06/19 18:32:26.827,130,2.94,-19.4,37.6,-12.8,0.075,0.973,-0.029,0.3,18.5,68.52,24.58,992.94
2023/06/19 18:32:27.827,131,2.94,-19.0,36.5,-15.1,0.076,0.973,-0.028,0.2,21.0,68.48,24.58,992.97
2023/06/19 18:32:28.827,132,2.94,-19.4,37.6,-12.4,0.075,0.972,-0.029,0.1,19.7,68.51,24.58,992.97
2023/06/19 18:32:29.827,133,2.94,-19.8,38.3,-13.6,0.075,0.973,-0.030,0.3,20.2,68.50,24.56,992.94
2023/06/19 18:32:30.827,134,2.94,-18.6,39.0,-13.6,0.076,0.973,-0.029,0.4,21.5,68.52,24.54,993.02
2023/06/19 18:32:31.827,135,2.94,-19.0,37.6,-12.4,0.074,0.972,-0.029,0.3,20.2,68.46,24.58,992.91
2023/06/19 18:32:32.827,136,2.94,-17.9,39.0,-11.3,0.075,0.972,-0.028,0.2,21.3,68.44,24.56,992.91
2023/06/19 18:32:33.827,137,2.94,-17.9,37.9,-11.7,0.074,0.972,-0.029,0.2,17.8,68.51,24.52,992.94
2023/06/19 18:32:34.827,138,2.94,-18.3,38.3,-11.7,0.075,0.973,-0.030,0.0,18.8,68.47,24.58,992.94
2023/06/19 18:32:35.827,139,2.94,-19.0,37.9,-13.2,0.075,0.973,-0.030,0.1,18.2,68.50,24.58,992.97
2023/06/19 18:32:36.827,140,2.94,-17.6,38.3,-11.3,0.076,0.974,-0.028,0.0,18.5,68.46,24.58,993.07
2023/06/19 18:32:37.827,141,2.94,-19.8,37.2,-11.3,0.076,0.973,-0.029,0.1,20.5,68.51,24.58,992.97
2023/06/19 18:32:38.827,142,2.94,-18.6,39.0,-12.1,0.075,0.972,-0.029,0.4,20.2,68.58,24.56,992.97
2023/06/19 18:32:39.827,143,2.94,-17.2,37.2,-14.7,0.075,0.973,-0.029,0.2,21.7,68.54,24.56,992.97
2023/06/19 18:32:40.827,144,2.94,-17.2,37.2,-15.4,0.075,0.971,-0.029,0.1,21.0,68.54,24.58,993.02
2023/06/19 18:32:41.827,145,2.94,-17.9,38.3,-14.7,0.075,0.973,-0.029,0.1,19.4,68.51,24.58,992.99
2023/06/19 18:32:42.827,146,2.94,-19.0,39.4,-13.2,0.075,0.972,-0.029,0.1,20.8,68.54,24.58,992.99
2023/06/19 18:32:43.827,147,2.94,-19.8,39.4,-12.1,0.075,0.973,-0.029,0.4,19.4,68.50,24.56,992.97
2023/06/19 18:32:44.827,148,2.94,-16.8,37.6,-14.3,0.075,0.973,-0.029,0.1,17.9,68.54,24.56,992.94
2023/06/19 18:32:45.827,149,2.94,-16.8,37.6,-12.1,0.075,0.973,-0.029,0.1,18.0,68.51,24.58,992.99
2023/06/19 18:32:46.827,150,2.94,-17.9,38.3,-12.8,0.074,0.973,-0.028,0.5,22.1,68.58,24.54,992.99
2023/06/19 18:32:47.827,151,2.94,-18.3,37.9,-12.4,0.075,0.973,-0.029,0.1,19.7,68.58,24.58,992.99
2023/06/19 18:32:48.827,152,2.94,-17.6,36.8,-12.4,0.075,0.973,-0.029,0.4,16.9,68.55,24.58,992.99
2023/06/19 18:32:49.827,153,2.94,-17.9,37.2,-11.7,0.075,0.973,-0.029,0.4,20.0,68.54,24.56,992.91
2023/06/19 18:32:50.827,154,2.94,-19.4,37.2,-13.2,0.075,0.973,-0.030,0.1,19.1,68.51,24.58,992.97
2023/06/19 18:32:51.827,155,2.94,-17.6,36.1,-14.7,0.075,0.973,-0.029,0.4,19.0,68.54,24.60,993.02
2023/06/19 18:32:52.827,156,2.94,-20.5,37.9,-14.3,0.075,0.972,-0.029,0.2,19.5,68.47,24.60,993.02
2023/06/19 18:32:53.827,157,2.94,-17.9,38.3,-10.9,0.075,0.973,-0.028,0.2,15.6,68.53,24.62,992.99
2023/06/19 18:32:54.827,158,2.94,-17.9,38.7,-11.3,0.075,0.973,-0.029,0.1,19.9,68.61,24.64,992.99
2023/06/19 18:32:55.827,159,2.94,-17.6,39.4,-14.7,0.075,0.973,-0.028,0.6,20.2,68.52,24.58,992.99
2023/06/19 18:32:56.827,160,2.94,-19.4,38.3,-12.1,0.074,0.972,-0.029,0.0,20.2,68.53,24.62,992.99
2023/06/19 18:32:57.827,161,2.94,-19.4,37.9,-12.1,0.075,0.973,-0.029,0.4,18.5,68.59,24.58,993.05
2023/06/19 18:32:58.827,162,2.94,-17.9,36.8,-13.2,0.075,0.973,-0.030,0.0,20.6,68.54,24.60,992.99
2023/06/19 18:32:59.827,163,2.94,-19.8,37.6,-12.1,0.075,0.972,-0.029,0.1,19.2,68.55,24.62,993.02
2023/06/19 18:33:00.827,164,2.94,-19.0,38.7,-13.6,0.075,0.973,-0.029,0.1,19.5,68.50,24.56,992.97
2023/06/19 18:33:01.827,165,2.94,-19.8,38.3,-10.2,0.075,0.974,-0.030,0.0,19.3,68.50,24.60,993.02
2023/06/19 18:33:02.827,166,2.94,-18.3,39.1,-15.1,0.076,0.973,-0.029,0.0,17.0,68.56,24.58,992.97
2023/06/19 18:33:03.827,167,2.94,-18.3,39.0,-10.9,0.075,0.973,-0.031,0.1,20.6,68.53,24.58,993.02
2023/06/19 18:33:04.827,168,2.94,-18.6,38.7,-12.4,0.075,0.972,-0.029,0.2,19.8,68.54,24.60,992.99
2023/06/19 18:33:05.827,169,2.94,-19.8,37.6,-14.7,0.075,0.972,-0.029,0.1,19.0,68.59,24.58,992.97
2023/06/19 18:33:06.827,170,2.94,-17.9,37.6,-13.2,0.075,0.973,-0.029,0.4,18.7,68.60,24.56,992.97
2023/06/19 18:33:07.827,171,2.94,-19.8,38.3,-12.4,0.075,0.973,-0.029,0.1,18.8,68.58,24.60,993.05
2023/06/19 18:33:08.827,172,2.94,-17.2,39.0,-12.4,0.075,0.972,-0.029,0.2,19.9,68.64,24.62,992.94
2023/06/19 18:33:09.827,173,2.94,-18.6,37.2,-14.7,0.075,0.973,-0.029,0.4,21.3,68.58,24.56,992.94
2023/06/19 18:33:10.827,174,2.94,-19.4,37.9,-15.1,0.076,0.973,-0.029,0.2,20.2,68.56,24.56,993.02
2023/06/19 18:33:11.827,175,2.94,-17.6,38.3,-12.8,0.075,0.973,-0.029,0.4,19.7,68.57,24.60,992.99
2023/06/19 18:33:12.827,176,2.94,-17.9,37.6,-12.8,0.075,0.974,-0.028,0.2,21.7,68.57,24.60,993.02
2023/06/19 18:33:13.827,177,2.94,-17.6,37.2,-13.2,0.074,0.973,-0.030,0.1,19.4,68.52,24.60,992.94
2023/06/19 18:33:14.827,178,2.94,-17.6,36.1,-10.9,0.075,0.972,-0.029,0.2,19.1,68.57,24.60,992.99
2023/06/19 18:33:15.827,179,2.94,-20.8,36.8,-13.9,0.074,0.973,-0.030,0.0,21.8,68.57,24.58,993.02
2023/06/19 18:33:16.827,180,2.94,-19.0,38.3,-12.8,0.075,0.972,-0.029,0.1,18.9,68.58,24.56,993.02
2023/06/19 18:33:17.827,181,2.94,-17.2,38.3,-15.4,0.075,0.972,-0.028,0.4,22.5,68.61,24.60,993.02
2023/06/19 18:33:18.827,182,2.94,-18.6,39.4,-13.2,0.075,0.973,-0.028,0.3,19.8,68.55,24.56,992.99
2023/06/19 18:33:19.827,183,2.94,-17.2,40.1,-13.2,0.075,0.973,-0.029,0.1,19.2,68.52,24.56,992.99
2023/06/19 18:33:20.827,184,2.94,-17.9,37.2,-11.3,0.074,0.971,-0.029,0.1,20.1,68.59,24.60,993.05
2023/06/19 18:33:21.817,185,2.94,-17.6,38.7,-12.4,0.075,0.973,-0.029,0.1,20.6,68.60,24.58,993.02
2023/06/19 18:33:22.807,186,2.94,-19.4,38.7,-11.7,0.075,0.973,-0.029,0.0,16.6,68.54,24.56,992.94
2023/06/19 18:33:23.797,187,2.94,-19.0,38.3,-14.3,0.075,0.972,-0.029,0.1,21.2,68.63,24.60,992.99
